link,product_name,map_title,description,date,cartographer,source,image_link,id,width,height
http://www.geographicus.com/P/AntiqueMap/SouthernStates-walling-1868,"Antique Map: 1868 Walling Map of Texas, Florida and the Southern States",Southern States,"This is an attractive map of the southeastern United States by Henry Walling.  Dates to 1868, shortly after the conclusion of the Civil War.  When this map was made the southern states were in the midst of economic depression and the reconstruction era.   Extends from Tennessee and North Carolina south.  Includes Florida and most of Texas.   A ship decorates the Atlantic where nautical routes are shown from Savannah to New York and from Havana to New York.  Issued by Henry Walling for his Atlas of the Southern States.  Prepared by H. S. Stebbins of 229 Broadway, New York.",1868,http://www.geographicus.com/mm5/cartographers/walling.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/SouthernStates-walling-1868.jpg,SouthernStates-walling-1868,25,15
http://www.geographicus.com/P/AntiqueMap/OregonWashingtonIdaho-johnson-1864,"Antique Map: 1864 Johnson Map of Washington, Oregon, and Idaho",Johnson's Washington Oregon and Idaho.,"This is A. J. Johnson’s beautifully hand colored first edition 1864 map of Washington, Oregon, and Idaho, with parts of modern day Montana and Wyoming.  This map shows cities, topographical features, railways, ferries and roads with color coding at the county level.  Additionally shows important mountain passes, the route of famous explores including Fremont (1843), and the ill-conceived Stevens route for the Pacific Railroad.   The origins of this map can be traced to Johnson’s acquisition of J. H. Colton’s c. 1855 map plates.  Due to the rapidly changing political situation in the Pacific Northwest during the middle part of the 19th century, Johnson was forced to update his map of this region on an annual and sometimes semi-annual basis, thus making all editions extremely ephemeral.  This example follows the consolidation of Washington’s western border and the creation of somewhat indistinct Idaho and Dakota territories.  It also predates the exploration of the stunning Yellowstone Valley.   Published by A. J. Johnson and Ward as plate no. 65 in the 1864 edition of  Johnson’s New Illustrated Family Atlas . This is the first edition of the Johnson’s  Atlas  to bear the Johnson &amp; Ward imprint and the only edition to identify the firm as the “Successors to Johnson and Browning (Successors to J. H. Colton and Company)”.",1864 (undated),http://www.geographicus.com/mm5/cartographers/johnson.txt,"Johnson, A. J., <i>Johnson's New Illustrated (Steel Plate) Family Atlas of The World with Physical Geography, and with Descriptions Geographical, Statistical, and  Historic including The Latest Federal Census, A Geographical Index, and a Chronological History of the Civil War in America</i>, (first Johnson and Ward), 1864. ",http://www.geographicus.com/mm5/graphics/00000001/L/OregonWashingtonIdaho-johnson-1864.jpg,OregonWashingtonIdaho-johnson-1864,16,13
http://www.geographicus.com/P/AntiqueMap/Bordeaux-SDUK-1832,"Antique Map: 1832 S.D.U.K. Map of Bordeaux, France",Bordeaux.,"This map is a steel plate engraving, dating to 1832 by the Society for the Diffusion of Useful Knowledge, S.D.U.K.  It represents the city of Bordeaux, famous for its extraordinary French Wines.  This fascinating map depicts the streets of Bordeaux with such incredible detail that even individual buildings are labled.  The bottom of the map is decorated with two views. One is a “View of Brodeaux from the Quai des Salinieres” and the other is a “Vies of Bordeaux from the Quai des Chartrons”.  Published for the Society for the Diffusion of Useful Knowledge, by “Baldwin &amp; Cradock of 47 Paternoster Row, Oct 1st, 1832.”.",1832,http://www.geographicus.com/mm5/cartographers/sduk.txt,<i>Maps of the Society for the Diffusion of Useful Knowledge.</i> Vol1. 1844.,http://www.geographicus.com/mm5/graphics/00000001/L/Bordeaux-SDUK-1832.jpg,Bordeaux-SDUK-1832,15,12.5
http://www.geographicus.com/P/AntiqueMap/Italy-johnson-1864,Antique Map: 1864 Johnson Map of Italy,Johnson's Italy.,"A. J. Johnson’s beautifully hand colored 1864 map of Italy.  This map shows cities, topographical features, railways, ferries and roads with color coding at the regional level.  Johnson introduced this map in 1863, replacing an earlier map of Italy that divided the peninsula into northern Italy, consisting of Tuscany, Venice, and Piedmont, and southern Italy, including the Kingdom of Naples and the Two Sicilys.  This bold move was no doubt a response to the Italian solidarity movement which, in the early 1860s under Garibaldi and his ‘Red Shirts’, unified the Italy under a single administrative government.   Published by A. J. Johnson and Ward as plates 88-89 in the 1864 edition of  Johnson’s New Illustrated Family Atlas . This is the first edition of the Johnson’s  Atlas  to bear the Johnson &amp; Ward imprint and the only edition to identify the firm as the “Successors to Johnson and Browning (Successors to J. H. Colton and Company)”.   Dated and copyrighted, “Entered according to Act of Congress in the Year 1863 by A. J. Johnson in the Clerks Office of the District Court of the United States for the Southern District of New York.",1864 (dated),http://www.geographicus.com/mm5/cartographers/johnson.txt,"Johnson, A. J., <i>Johnson's New Illustrated (Steel Plate) Family Atlas of The World with Physical Geography, and with Descriptions Geographical, Statistical, and  Historic including The Latest Federal Census, A Geographical Index, and a Chronological History of the Civil War in America</i>, (first Johnson and Ward), 1864. ",http://www.geographicus.com/mm5/graphics/00000001/L/Italy-johnson-1864.jpg,Italy-johnson-1864,17.5,23.5
http://www.geographicus.com/P/AntiqueMap/Easthampton-uscs-1925,"Antique Map: 1904 U.S.G.S. Map of Easthampton, Long Island, New York",New York (Suffolk County) Easthampton Quadrangle,"This beautiful and fascinating topographical chart depicts the Long Island, New York region of Easthampton, From Wainscott through the town of Easthampton to Napeague Beach and Gardiners Bay. Shows the beach communities of Wainscott, Apaquogue, Georgica, Divinity Hill, Jerhico, Easthampton, Freetown, Pantigo, Amagansett, and Promised Land., and others. Highly detailed with important buildings, and trains and rail lines.  A rare and stunning geological survey of this highly affluent summer resort area, and the heart of the Hamptons. From the 1928 reissue of the July 1904 charts.",1904,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/Easthampton-uscs-1925.jpg,Easthampton-uscs-1925,19,15
http://www.geographicus.com/P/AntiqueMap/Europe-johnson-1864,Antique Map: 1864 Johnson Map of Europe,Johnson's  Europe.,"A. J. Johnson’s beautifully hand colored 1864 map of Europe.  This map shows cities, topographical features, railways, ferries and roads with color coding at the regional level.  The routes of various explorers, including Cook, Byron, Carteret, and others, are shown.  In contrast to most Johnson maps, the sea is here rendered in a pale blue.  This is the last edition of this map, which harkens back to Johnson’s 1860 Europe, to be released before Johnson re-engraved his continental map places in the later part of 1864.    Published by A. J. Johnson and Ward as plates 72-73 in the 1864 edition of  Johnson’s New Illustrated Family Atlas . This is the first edition of the Johnson’s  Atlas  to bear the Johnson &amp; Ward imprint and the only edition to identify the firm as the “Successors to Johnson and Browning (Successors to J. H. Colton and Company)”.",1864 (undated),http://www.geographicus.com/mm5/cartographers/johnson.txt,"Johnson, A. J., <i>Johnson's New Illustrated (Steel Plate) Family Atlas of The World with Physical Geography, and with Descriptions Geographical, Statistical, and  Historic including The Latest Federal Census, A Geographical Index, and a Chronological History of the Civil War in America</i>, (first Johnson and Ward), 1864. ",http://www.geographicus.com/mm5/graphics/00000001/L/Europe-johnson-1864.jpg,Europe-johnson-1864,23.5,17.5
http://www.geographicus.com/P/AntiqueMap/Montauk-uscs-1925,"Antique Map: 1904 U.S.G.S. Map of Long Island, New York ( Montauk & Easthampton)",New York (Suffolk County) Montauk Quadrangle  ,"This beautiful and fascinating topographical chart depicts the Long Island, New York region of Montauk and Easthampton. Shows the beach communities of Montauk surrounding Fort Pond Bay, Rocky Point Culloden Pint, Prospect Hill, Oyster Pond Shagwong, and Great Pond.. Highly detailed with important buildings, and trains and rail lines.  A rare and stunning geological survey of this highly affluent summer resort area - the Hamptons. From the 1926 reissue of the June 1904 charts.",1904,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/Montauk-uscs-1925.jpg,Montauk-uscs-1925,19,15
http://www.geographicus.com/P/AntiqueMap/Carolina-johnson-1864,Antique Map: 1864 Johnson Map of North Carolina and South Carolina,Johnson's North and South Carolina.,"A beautiful example of A. J. Johnson’s 1864 map of North Carolina and South Carolina. Offers a fascinating snapshot of these states during the American Civil War. Map shows both states in full with color coding according to county. An inset map in the lower right hand quadrant depicts the city and harbor of Charleston.  Throughout, Johnson identifies various cities, towns, rivers and assortment of additional topographical details.  Engraved views depicting the “Chimney Rocks and French Broad River” and “Table Mountain”, decorate the upper left and lower left hand quadrants, respectively.   Features the strapwork style border common to Johnson’s atlas work from 1860 to 1863. This is unusual as this is comes from the 1864 edition of the atlas and is one of the few plates that Johnson did not update with the new fretwork border.  Published by A. J. Johnson and Ward as plates 39-40 in the 1864 edition of  Johnson’s New Illustrated Family Atlas . This is the first edition of the Johnson’s  Atlas  to bear the Johnson &amp; Ward imprint and the only edition to identify the firm as the “Successors to Johnson and Browning (Successors to J. H. Colton and Company)”.",1864 (undated),http://www.geographicus.com/mm5/cartographers/johnson.txt,"Johnson, A. J., <i>Johnson's New Illustrated (Steel Plate) Family Atlas of The World with Physical Geography, and with Descriptions Geographical, Statistical, and  Historic including The Latest Federal Census, A Geographical Index, and a Chronological History of the Civil War in America</i>, (first Johnson and Ward), 1864. ",http://www.geographicus.com/mm5/graphics/00000001/L/Carolina-johnson-1864.jpg,Carolina-johnson-1864,23.5,17.5
http://www.geographicus.com/P/AntiqueMap/IN-m-50,Antique Map: 1850 Cowperthwait - Mitchell Map of Indiana,A New Map of Indiana with its Roads & Distances  ,"This hand colored map is a copper plate engraving, dating to 1850 by the legendary American Mapmaker S.A. Mitchell, the elder. It represents Indiana. Contains notes on steamboat stops and routes between Pittsburg and Louisville, and between Louisville and New Orleans. Upper portion of the map is dedicated to a profile of the Erie Canal and the Wabash. Dated and copyrighted 1850. This historically important map is extremely rare as it existed only in the 1850 edition of the Mitchell’s Universal Atlas.",1850,http://www.geographicus.com/mm5/cartographers/mitchell.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/IN-m-50.jpg,IN-m-50,14,12
http://www.geographicus.com/P/AntiqueMap/WashingtonDC-johnson-1861,Antique Map: 1861 Johnson Map of Washington D.C. and Georgetown,Johnson's Georgetown and the City of Washington the Capital of the United States of America.,"A beautiful first edition example of A. J. Johnson’s 1861 map of Washington D.C. and Georgetown.  Offers a fascinating snapshot of the nation’s capital shortly after the outbreak of the American Civil War.   Shows the city in considerable detail with color coding according to ward.  Notes numerous important buildings including the Capitol, the Smithsonian Institution, the White House (not yet called the White House), the Washington Monument, the National Observatory, the Navel Yard, the Poor House, the City Hall, and others.   The city’s famous grid and ray structure appear according to L’Enfant’s brilliant plan. Georgetown appears as a separate entity in the upper left corner with Georgetown College noted just outside the city border.   Also shows proposed landfills and extensions to the east side of the city into the east branch of the Potomac River.  Though ostensibly based on Colton’s map of Washington D.C. published in 1855, Johnson’s add a number of updates and embellishments including three engraved views.  The grand dome of the Capitol Building is shown complete in the upper right hand quadrant of this map, though in fact it was only partially built when this map was issued.  The Washington Monument appears in an earlier unrealized conceptualization in the lower left quadrant.  Features the strapwork style border common to Johnson’s atlas work from 1860 to 1863.   This is a first edition of this map.  Though Johnson and Browning did publish an atlas in 1860, their first, the Washington D.C. map did not appear until the second edition published in 1861. Published by A. J. Johnson and Browning in the 1861 edition of  Johnson’s New Illustrated Family Atlas .  This is the last edition of Johnson’s  Atlas  to bear the “Johnson and Browning” imprint.",1861 (undated),http://www.geographicus.com/mm5/cartographers/johnson.txt,"Johnson, A. J., <i>Johnson's New Illustrated (Steel Plate) Family Atlas of The World with Physical Geography, and with Descriptions Geographical, Statistical, and  Historic including The Latest Federal Census, A Geographical Index, and a Chronological History of the Civil War in America</i>, (first Johnson and Ward), 1864. ",http://www.geographicus.com/mm5/graphics/00000001/L/WashingtonDC-johnson-1861.jpg,WashingtonDC-johnson-1861,15.5,12.5
http://www.geographicus.com/P/AntiqueMap/IL-m-50,Antique Map: 1850 Cowperthwait Map of Illinois,Map of the State of Illinois.  ,"This is beautiful hand colored map is a lithographic engraving of the state of Illinois dating to 1850.  Map divides the state into counties with notations on both political and geographical features. Produced by the legendary American map publisher S. A. Mitchell Sr. out of his 253 Market Street office in Philadelphia, PA.",1850,http://www.geographicus.com/mm5/cartographers/mitchell.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/IL-m-50.jpg,IL-m-50,14,11
http://www.geographicus.com/P/AntiqueMap/WashingtonOregon-wallinggray-1872,Antique Map: 1872 Walling Map of Washington and Oregon,"Oregon, and the Territory of Washington.",This is Walling and Grey’s 1872 map of Washington and Oregon.  Shows both the state of Oregon and the territory of Washington in full with vivid hand coloring at the county level.  Show various American Indian Nation throughout.,1872 (undated),http://www.geographicus.com/mm5/cartographers/walling.txt,"Walling, H. F., and Gray, O. W., <i>New Topographical Atlas of the State of Ohio with Descriptions Historical, Scientific, and Statistical, Together with Maps of the United States and Territories</i>, (Cincinnati: Stedman, Brown & Lyon) 1872.",http://www.geographicus.com/mm5/graphics/00000001/L/WashingtonOregon-wallinggray-1872.jpg,WashingtonOregon-wallinggray-1872,12,15.5
http://www.geographicus.com/P/AntiqueMap/KT-m-50,Antique Map: 1850 Cowperthwait Map of Kentucky,A New Map of Kentucky with its Roads & Distances from place to place along the Stage & Steam Boat Routes.,"A stunning  hand colored map of Kentucky published by S. A. Mitchell Sr. in 1850.  Depicts the state in superb detail with counties, roads, canals, cities and rivers clearly noted.  Inset maps depict the vicinity of Lexington, the Falls of Ohio, and Lewis &amp; Mason counties.   A table in the upper right quadrant indicates steam boat millage.  Cartographically this map is based on earlier maps by J. S. Tanner. Map was issued as plate no. 28 in  Mitchell’s New General Atlas .  Dated and copyrighted “Entered according to act of Congress in the year 1850 by Thomas Cowperthwait &amp; Co. in the Clerks office of the District court of the Eastern District of Pennsylvania.",1850,http://www.geographicus.com/mm5/cartographers/mitchell.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/KT-m-50.jpg,KT-m-50,16,13
http://www.geographicus.com/P/AntiqueMap/World-vaugondy-1784,Antique Map: 1784 Vaugondy Map of the World on Mercator Projection,Mappe Monde suivant la projection des cartes reduites.,"This uncommon 1784 map of the world on a Mercator projection by Robert de Vaugondy occupies the ephemeral period between Captain Cook’s second and third voyages.    Cooks explorations along the eastern coast of Australia as well as around New Caledonia and are in evidence while his later work in the Pacific, including his important exploration of American northwestern coastline, is noticeably absent.  Instead the northwest coast of America is loosely ghosted in with minor inland notations regarding the fictional discoveries of Admiral de Fonte.  Barthlomew de Fonte was supposedly a Spanish Admiral who, sailing up the Pacific coast c. 1640 discovered a series of gigantic lakes, seas, and rivers heading eastward towards the Hudson Bay. Upon one of these great inland lakes he met with a ship from Boston that claimed to have come through a Northwestern Passage. De Fonte’s story appeared in a short lived 1706 English publication entitled “Memoirs of the Curious”. The story inspired no less than Joseph-Nicholas de L’Isle, younger brother of the better known Guilleme de L’Isle.  Joseph-Nicholas was at the time employed by the Russian Tzar Peter the Great in the compilation of Russian surveys and discoveries in Siberia and the extreme northeast of Asia. When he published his somewhat accurate map of northeast Asia, he paradoxically decided to include on the same page an entirely speculative map of North America based largely on De Fonte’s letter.  De L’Isle’s mantle was later taken up by Jefferys, another ardent supporter of the Northwest Passage theory, who incuded De Fonte’s discoveries in his own map of the region, which was, ultimately, the inspiration for this map by Vaugondy.   Elsewhere on this map Tasmania or Van Dimenians land is erroneously attached to the Australian mainland.  Similarly, between Korea and Kamtschatka, Hokkaido, Japan’s northernmost island, is attached to Sakhalin – a common error of the period.    This map typically appears in one of three color schemes designed to illustrated either world religious, skin tone, or race.  This particular example is colorized to emphasize the predominance of various skin tones in different parts of the world. Whites (les Blancos) are represented by green, brown skin (les Bruns) are identified by red, yellow skin (les Juanatres) by yellow, and olive skin (les Olivatres) by light green.   Published by Robert de Vaugondy in the 1784 eidition of his  Nouvel Atlas Portatif .",1784 (undated),http://www.geographicus.com/mm5/cartographers/vaugondy.txt,"Vaugondy, R., <i>Nouvel Atlas Portatif</i>, 1784.",http://www.geographicus.com/mm5/graphics/00000001/L/World-vaugondy-1784.jpg,World-vaugondy-1784,15.5,9.5
http://www.geographicus.com/P/AntiqueMap/Attica-t-1814,Antique Map: 1815 Thomson Map of Attica (Anthens and Vicinity) Greece,Attica.,"This is an attractive 1814 John Thomson map of Attica, Greece.  Map features many of the important cities and site in early Greek History.  Shows Athens, the Plain of Marathon, Salamis, and the sites of numerous historic ruins.  Extends as far west as Megra and as far north as the Ascopus River.  Engraved by E. Mitchell for Thomson’s  General Atlas.",1815,http://www.geographicus.com/mm5/cartographers/thomson.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/Attica-t-1814.jpg,Attica-t-1814,13,18.5
http://www.geographicus.com/P/AntiqueMap/NewEnglandNewYork-moll-1729,"Antique Map: 1729 Moll Map of New York, New England, and  Pennsylvania (First Postal Map of New England)","New England, New York, New Jersey and Pensilvania.","Known among cartographic historic as the “Post Map”, this is Herman Moll’s important 1729 map of New England and the adjacent colonies.  Though variants of this map appear as early as 1708, this is the most important of the series due to its thematic focus on the New England, New York, New Jersey Pennsylvania postal system.    Official postal service emerged in the New England colonies around 1639 when the Massachusetts General Court designated a Boston tavern as the official repository for mail arriving from or departing overseas. In 1673 official postal service between New York and Boston was introduced on a monthly basis but it was not until 1691, with the appointment of a Postmaster General to the colonies, that a centralized postal system evolved.  The first post route in the Colonies, between New York and Boston, became known as the Boston Post Road and is today still in use as U.S. Route 1.  Moll describes this route in some detail in the lower right quadrant of the map:    The Western Post setts out from Philadelphia every Fryday leaving Letters at Burlington and Pert Amboy  and arrives at New York on Sunday night; the distance between Philadelphia and New York being 106 Miles.  The Post goes out Eastward every Monday morning from New York, and arrives at Seabrook Thursday noon; being 150 Miles, where the Post from Boston setts out at the same time; the New York Post returning with the Eastern Letters, and the Boston Post with the Western, Bags are dropt at New London, Stommington, Rhode Island, and Bristol.  The Post from Boston to Piscataway being 70 Miles leaves Letters at Ipswich, Salem, Marblehead, and New : berry.  There are office keept at Burlington, Perth Amboy in New Jersey, New London and Stommington in Connecticott, at Rhode Island, Bristol, Ipswich, Salem, Marblehead, and Newberry, and the 3 Great Offices are at Boston, New York &amp; Philadelphia.  In addition to this maps core details regarding the postal system in America, it also offers additional information on the region including American Indian villages and nations on the west side of the Susquehanna, countless towns and villages, some offshore shoals, and a gross mismapping of Lake Champlain.  New Jersey is split into East New Jersey and West New Jersey – an archaic distinction dating to a 28 year period between 1674 and 1702.  Delaware is conjoined with Pennsylvania.  Though Barbara McCorkle reports that this map was published in a number of different atlases and histories, this is an early example from the 1729 first edition of Moll’s  Atlas Minor .",1729 (undated),http://www.geographicus.com/mm5/cartographers/moll.txt,"Moll, H., <i>Atlas minor: or a new and curious set of sixty-two maps, in which are shewn all the empires, kingdoms, countries, states, in all the known parts of the earth; with their bounds, divisions, chief cities & towns, the whole composed & laid down agreable to modern history. By Herman Moll, Geographer</i>, (Thos. and John Bowles, London) 1729.",http://www.geographicus.com/mm5/graphics/00000001/L/NewEnglandNewYork-moll-1729.jpg,NewEnglandNewYork-moll-1729,11,8.5
http://www.geographicus.com/P/AntiqueMap/Palestine-andriveau-1870,Antique Map: 1870 Andriveau-Goujon Map of Palestine - Israel,Palestine Ancienne & Moderne d’apres les Sources les plus Authentiques.,"An extremely attractive and impressive map 1870 of Palestine, Israel, or the Holy Land by French cartographer E. Andriveau-Gujon.  Covers the regions of modern day Israel, Lebanon, Syria, Jordan, and the Sinai in considerable detail.  Identifies both archaic and modern place names and offers a wealth of both political and geographical information.  In the lower left hand quadrant there is a detailed inset of Jerusalem.  The lower left quadrant hosts a comparative elevation chart or mountains chart. Looking to the upper left quadrant we find several insets including a map of the Sinai, a detail of the Gulf of Suez, including depth soundings and ferryboat crossings and a land profile chart of the Mediterranean basin. Published by the French cartographer E. Andriveau-Goujon on Rue de Bac, 21, Paris, France for issue as plate 18 in the 1870 edition of Andriveau-Goujon’s  Atlas Universel… .",1870 (dated),http://www.geographicus.com/mm5/cartographers/andriveau.txt,"Andriveau-Goujon, E., <i>Atlas Universel.</i> (1870 edition)",http://www.geographicus.com/mm5/graphics/00000001/L/Palestine-andriveau-1870.jpg,Palestine-andriveau-1870,25,19
http://www.geographicus.com/P/AntiqueMap/SanFrancisco-bill-1858,"Antique Map: 1856 Henry Bill Map and View of San Francisco, California",San Francisco. 1856.,"A highly appealing view map of San Francisco dating to 1856.  Reveals San Francisco as seen from Nob Hill looking down California Street.  Telegraph Hill appears on the left.  Shows numerous buildings and ships throughout.  The most important buildings and locations are identified numerically. These include North Bay, Contra Costa, Yerba Buena Island, the California Exchange, the Plaza, Leanard’s Warehouse, Ricon Point, the Market Street Pier, California Street, Central Warf, the Catholic Church, the Marine Telegraph, and Anjill Island.  Published by Henry Bill for inclusion in the 1856 edition of his  History of the World .  There are seven different printings of this view, the earliest appearing in 1850 with subsequent editions in 1851, 1852, 1854, 1855, 1856, and 1857.  Only the 1851 version appears to be from a different plate.",1856 (dated),http://www.geographicus.com/mm5/cartographers/bill.txt,"Maunder, S., <i>History of the World</i>, (Henry Bill, New York, 1856.",http://www.geographicus.com/mm5/graphics/00000001/L/SanFrancisco-bill-1858.jpg,SanFrancisco-bill-1858,16.5,9
http://www.geographicus.com/P/AntiqueMap/SanDiego-uscs-1853,Antique Map: 1853 U.S.C.S. Map of San Diego Bay & Los Coronados,General Sketch of San Diego Bay and Los Coronados,"A fine early U.S. Coast Survey chart or map of San Diego Bay.    Essentially two maps in one chart separated by a compass rose.  The first map shows San Diego bay and Harbor just south of the city of San Diego.  The second (right hand) map depicts a more general view of the area extending as far south as the Coronados Island Group.  Beautifully hand colored.  This map was created under the direction of A. D. Bache, Superintendent of the Survey of the Coast of the United States and one of the most influential American cartographers of the 19th century.",1853,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/SanDiego-uscs-1853.jpg,SanDiego-uscs-1853,13,13
http://www.geographicus.com/P/AntiqueMap/ParisMonumental-dutal-1920,"Antique Map: 1920 Art Nouveau Monument Map of Paris, France",Paris Monumental et Metropolitain.,"This c. 1920 map of Paris, France, is one of the most desirable of the “Paris Monumental” series.  Designed with the tourist in mind, this map covers the walled center of Paris and its immediate vicinity.  Important buildings, including the Eiffel Tower, are rendered in profile, as are the various suburban communities surrounding the center.  Also notes all major streets and subway lines.  Though undated we can assign an approximate date due to the development of the subway system and the map's overall style and construction.  On the verso there is a similar map covering the greater Paris environs.  Possibly prepared by the Paris based printing firm of F. Dutal.",c. 1920 (undated),,,http://www.geographicus.com/mm5/graphics/00000001/L/ParisMonumental-dutal-1920.jpg,ParisMonumental-dutal-1920,27,22
http://www.geographicus.com/P/AntiqueMap/Prussia-t-15,"Antique Map: 1815 Thomson Map of Prussia, Germany",Prussian Dominions.,"This hand colored map is a steel plate engraving, dating to 1815 by the important English mapmaker John Thomson.  It is a representation of the Prussia, Germany, including the districts of Pomerania, Brandemburg, Prussia and Silesia.",1815 (dated),http://www.geographicus.com/mm5/cartographers/thomson.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/Prussia-t-15.jpg,Prussia-t-15,24,20
http://www.geographicus.com/P/AntiqueMap/Athens-bocage-1784,"Antique Map: 1784 Bocage Map of Athens, Greece","Plan of Athens, for the Travels of Anacharsis, May 1784.","This is an attractive 1784 map of ancient Athens, Greece.  Covering the walled center of ancient Athens, this map details the ancient city’s most important buildings and monuments.  Names the Lyceum (Aristotle’s famous school of philosophy) and the Cynosarges (Public gymnasium) as well as the Forum, the Citadel, the Temple of Theseus, and the Areopagus.   Prepared by Barbie de Bocage for publication in the atlas volume attached to Jean Jacques Barthelemy’s 1788  Travels of Anacharsis the Younger in Greece .",1784 (dated),http://www.geographicus.com/mm5/cartographers/bocage.txt,"Barthelemy, J. J., <i>Atlas to Accompany The Travels of Anacharsis the Younger in Greece</i>, 1788.",http://www.geographicus.com/mm5/graphics/00000001/L/Athens-bocage-1784.jpg,Athens-bocage-1784,12.5,8.5
http://www.geographicus.com/P/AntiqueMap/CarolinabyMoll-moll-1746,Antique Map: 1746 Herman Moll Map of Carolina,Carolina by H. Moll Geographer.,"A small but significant 1729 map of Carolina by Herman Moll.   This map covers from the mouth of the Chesapeake to St. Augustine and from the Atlantic westward to the mouth of the Apalache River, encompassing the entire territory defined by the Carolina Grant of 1663 as well as additional territory in modern day Georgia and Florida added in a later revised grant.  Moll notes the principal roadways along the coast as well as many important trade routes leading westward into American Indian lands.  Along the coastline several islands are identified for the first time in a printed map.  Also noted are various battles including the 1705 destruction of the mission of St. Maria de Palaxy along the Gulf Coast, Colonel Barnwell’s 1712 defeat of the Tuscarora (the first major military victory by Carolina settlers over an Indian nation), and Colonel Craven’s 1716 route of the Yamasee.   More importantly (and interestingly) this is also one of the few maps to depict the fanciful utopian colony of Azilia in modern day Georgia.  In 1717, sixteen years before Georgia was founded, Sir Robert Montgomery proposed the creation of the Margravate of Azilia.  The plan, laid out on a bold scale, would generate a buffer zone between the Carolina Colony and French, Spanish, and Indian incursions from the west.  The colony never materialized largely due to lack of interest, but Moll’s inclusion of it here marks this as one of the earlier examples of this map.  In the later editions Azilia is replaced by “Georgia”.  This map was issued in a number of different states from 1729 to about 1750.  This particular example was issued in volume three of Samuel Simpson’s  The Agreeable Historian  published in London in the 1740s.",1746 (undated),http://www.geographicus.com/mm5/cartographers/moll.txt,"Simpson, S., <i>The Agreeable Historian</i>, (London) 1746.",http://www.geographicus.com/mm5/graphics/00000001/L/CarolinabyMoll-moll-1746.jpg,CarolinabyMoll-moll-1746,11,8
http://www.geographicus.com/P/AntiqueMap/Paris-c-55,"Antique Map: 1855 Colton Map or City Plan of Paris, France",The Environs of Paris,This rare hand colored map of Paris and Environs is a copper plate engraving dating to 1855.  Produced by the respected mid 19th century American Mapmaker J. H. Colton.  Map covers the Seine valley in a roughly 30 mile radius of Paris.  Versailles appears in the extreme southwest and Vitry in the extreme northeast. The whole is beautifully detailed down to individual buildings.  A beautiful and superbly detailed map.,1855,http://www.geographicus.com/mm5/cartographers/colton.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/Paris-c-55.jpg,Paris-c-55,16,13
